sales_date,order_id,customer_name,product_name,category,price,quantity,discount,total,shipping_fee,total_sales,status,shipping_address,city,customer_name_clean,status_clean,shipping_address_clean,city_clean,category_clean
2025-02-13,ORD01233,Customer_6311,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 180, Jakarta Utara,Customer_6311,complete,Kelurahan 180,Jakarta Utara,Alat Saji
2025-02-28,ORD01668,Customer_2252,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 75, Jakarta Utara,Customer_2252,complete,Kelurahan 75,Jakarta Utara,Alat Saji
2025-03-10,ORD01918,Customer_2,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,60000,430000,completed,Kelurahan 35, Jakarta Utara,Customer_2,complete,Kelurahan 35,Jakarta Utara,Alat Masak
2025-05-29,ORD04113,Customer_742,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,60000,430000,completed,Kelurahan 122, Jakarta Utara,Customer_742,complete,Kelurahan 122,Jakarta Utara,Alat Masak
2025-06-11,ORD04468,Customer_452,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 144, Jakarta Utara,Customer_452,complete,Kelurahan 144,Jakarta Utara,Alat Saji
2025-06-18,ORD04667,Customer_3270,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,60000,430000,completed,Kelurahan 191, Jakarta Utara,Customer_3270,complete,Kelurahan 191,Jakarta Utara,Alat Masak
2025-06-20,ORD04699,Customer_2602,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 64, Jakarta Utara,Customer_2602,complete,Kelurahan 64,Jakarta Utara,Alat Saji
2025-07-17,ORD05523,Customer_29,Mangkuk Keramik Set 6 pcs,  Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 65, Jakarta Utara,Customer_29,complete,Kelurahan 65,Jakarta Utara,Alat Saji
2025-08-09,ORD06161,Customer_153,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,60000,430000,completed,Kelurahan 196, Jakarta Utara,Customer_153,complete,Kelurahan 196,Jakarta Utara,Alat Masak
2025-08-13,ORD06261,Customer_4828,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 173, Jakarta Utara,Customer_4828,complete,Kelurahan 173,Jakarta Utara,Alat Saji
2025-12-21,ORD09715,Customer_1544,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,60000,430000,completed,Kelurahan 20, Jakarta Utara,Customer_1544,complete,Kelurahan 20,Jakarta Utara,Alat Saji
2025-12-29,ORD09929,Customer_650,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,60000,430000,completed,Kelurahan 139, Jakarta Utara,Customer_650,complete,Kelurahan 139,Jakarta Utara,Alat Masak
2025-03-05,ORD01772,Customer_3176,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,completed,Kelurahan 101, Jakarta Utara,Customer_3176,complete,Kelurahan 101,Jakarta Utara,Alat Simpan
2025-07-14,ORD05431,Customer_3559,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,completed,Kelurahan 182, Jakarta Utara,Customer_3559,complete,Kelurahan 182,Jakarta Utara,Alat Simpan
2025-07-28,ORD05798,Customer_3322,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,refund,Kelurahan 111, Jakarta Utara,Customer_3322,refund,Kelurahan 111,Jakarta Utara,Alat Simpan
2025-08-02,ORD05965,Customer_2216,Timbangan Digital Dapur,Aksesori Dapur ,125000,3,0,375000,60000,435000,completed,Kelurahan 98, Jakarta Utara,Customer_2216,complete,Kelurahan 98,Jakarta Utara,Alat Simpan
2025-08-10,ORD06178,Customer_1555,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,Done,Kelurahan 107, Jakarta Utara,Customer_1555,complete,Kelurahan 107,Jakarta Utara,Alat Simpan
2025-10-15,ORD07994,Customer_4174,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,Refund,Kelurahan 156, Jakarta Utara,Customer_4174,refund,Kelurahan 156,Jakarta Utara,Alat Simpan
2025-11-24,ORD09035,Customer_184,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,completed,  kelurahan 88, jakarta utara   ,Customer_184,complete,Kelurahan 88,Jakarta Utara,Alat Simpan
2025-12-02,ORD09260,Customer_5550,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,completed,Kelurahan 37, Jakarta Utara,Customer_5550,complete,Kelurahan 37,Jakarta Utara,Alat Simpan
2025-12-15,ORD09572,Customer_232,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,60000,435000,completed,Kelurahan 101, Jakarta Utara,Customer_232,complete,Kelurahan 101,Jakarta Utara,Alat Simpan
2025-05-24,ORD03993,Customer_8,Rice Cooker 1.8 L,elektronik dapur,385000,1,0,385000,60000,445000,completed,Kelurahan 5, Jakarta Utara,Customer_8,complete,Kelurahan 5,Jakarta Utara,Alat Masak
2025-06-01,ORD04197,Customer_85,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,60000,445000,completed,Kelurahan 6, Jakarta Utara,Customer_85,complete,Kelurahan 6,Jakarta Utara,Alat Masak
2025-07-25,ORD05722,Customer_3928,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,60000,445000,completed,Kelurahan 10, Jakarta Utara,Customer_3928,complete,Kelurahan 10,Jakarta Utara,Alat Masak
2025-02-15,ORD01300,Customer_10,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,60000,447000,completed,Kelurahan 25, Jakarta Utara,Customer_10,complete,Kelurahan 25,Jakarta Utara,Alat Saji
2025-03-04,ORD01758,Customer_5733,Botol Minum Stainless 750 ml,peralatan minum,129000,3,0,387000,60000,447000,refund,Kelurahan 118, Jakarta Utara,Customer_5733,refund,Kelurahan 118,Jakarta Utara,Alat Saji
2025-04-11,ORD02785,Customer_32,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,60000,447000,completed,Kelurahan 94, Jakarta Utara,Customer_32,complete,Kelurahan 94,Jakarta Utara,Alat Saji
2025-05-25,ORD03999,Customer_3501,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,60000,447000,completed,Kelurahan 108, Jakarta Utara,Customer_3501,complete,Kelurahan 108,Jakarta Utara,Alat Saji
2025-06-18,ORD04643,Customer_70,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,60000,447000,completed,Kelurahan 138, Jakarta Utara,Customer_70,complete,Kelurahan 138,Jakarta Utara,Alat Saji
2025-08-04,ORD06016,Customer_905,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,60000,447000,completed,Kelurahan 176, Jakarta Utara,Customer_905,complete,Kelurahan 176,Jakarta Utara,Alat Saji
2025-09-07,ORD06956,Customer_1184,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,60000,447000,completed,Kelurahan 114, Jakarta Utara,Customer_1184,complete,Kelurahan 114,Jakarta Utara,Alat Saji
2025-01-01,ORD00021,Customer_120,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,405000,60000,465000,completed,Kelurahan 178, Jakarta Utara,Customer_120,complete,Kelurahan 178,Jakarta Utara,Alat Saji
2025-04-13,ORD02834,Customer_877,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 176, Jakarta Utara,Customer_877,complete,Kelurahan 176,Jakarta Utara,Alat Simpan
2025-06-18,ORD04634,Customer_6,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 114, Jakarta Utara,Customer_6,complete,Kelurahan 114,Jakarta Utara,Alat Simpan
2025-06-20,ORD04708,Customer_3962,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,refund,Kelurahan 196, Jakarta Utara,Customer_3962,refund,Kelurahan 196,Jakarta Utara,Alat Simpan
2025-12-11,ORD09473,Customer_6552,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 14, Jakarta Utara,Customer_6552,complete,Kelurahan 14,Jakarta Utara,Alat Simpan
2025-03-19,ORD02165,Customer_3417,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed,Kelurahan 157, Jakarta Utara,Customer_3417,complete,Kelurahan 157,Jakarta Utara,Alat Masak
2025-04-03,ORD02574,Customer_4385,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed,Kelurahan 70, Jakarta Utara,Customer_4385,complete,Kelurahan 70,Jakarta Utara,Alat Masak
2025-04-27,ORD03258,Customer_1905,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed,Kelurahan 155, Jakarta Utara,Customer_1905,complete,Kelurahan 155,Jakarta Utara,Alat Masak
2025-07-23,ORD05663,Customer_3397,Panci Stainless 20 cm,COOKWARE,210000,2,0,420000,60000,480000,completed,Kelurahan 64, Jakarta Utara,Customer_3397,complete,Kelurahan 64,Jakarta Utara,Alat Masak
2025-08-19,ORD06427,Customer_1188,Panci Stainless 20 cm,COOKWARE,210000,2,0,420000,60000,480000,completed,Kelurahan 165, Jakarta Utara,Customer_1188,complete,Kelurahan 165,Jakarta Utara,Alat Masak
2025-10-04,ORD07691,Customer_2684,Panci Stainless 20 cm,Cookware,210000,2,0,420000,60000,480000,completed,Kelurahan 6, Jakarta Utara,Customer_2684,complete,Kelurahan 6,Jakarta Utara,Alat Masak
2025-10-22,ORD08193,Customer_515,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,refund,KELURAHAN 70, JAKARTA UTARA,Customer_515,refund,Kelurahan 70,Jakarta Utara,Alat Masak
2025-11-13,ORD08736,   customer_6473   ,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed ,Kelurahan 28, Jakarta Utara,Customer_6473,complete,Kelurahan 28,Jakarta Utara,Alat Masak
2025-12-30,ORD09954,Customer_596,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed,Kelurahan 8, Jakarta Utara,Customer_596,complete,Kelurahan 8,Jakarta Utara,Alat Masak
2025-10-10,ORD07861,Customer_1251,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,429300,60000,489300,completed,Kelurahan 33, Jakarta Utara,Customer_1251,complete,Kelurahan 33,Jakarta Utara,Alat Simpan
2025-07-20,ORD05595,Customer_2099,Cobek Granit,peralatan masak,145000,3,0,435000,60000,495000,completed,Kelurahan 110, Jakarta Utara,Customer_2099,complete,Kelurahan 110,Jakarta Utara,Alat Masak
2025-08-03,ORD05997,Customer_441,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 28, Jakarta Utara,Customer_441,complete,Kelurahan 28,Jakarta Utara,Alat Masak
2025-08-25,ORD06616,Customer_70,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 103, Jakarta Utara,Customer_70,complete,Kelurahan 103,Jakarta Utara,Alat Masak
2025-09-16,ORD07156,Customer_5841,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,cancel,Kelurahan 175, Jakarta Utara,Customer_5841,cancel,Kelurahan 175,Jakarta Utara,Alat Masak
2025-10-11,ORD07890,Customer_608,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 121, Jakarta Utara,Customer_608,complete,Kelurahan 121,Jakarta Utara,Alat Masak
2025-11-26,ORD09105,Customer_2494,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 81, Jakarta Utara,Customer_2494,complete,Kelurahan 81,Jakarta Utara,Alat Masak
2025-12-04,ORD09293,Customer_51,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 51, Jakarta Utara,Customer_51,complete,Kelurahan 51,Jakarta Utara,Alat Masak
2025-01-04,ORD00092,Customer_319,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 145, Jakarta Utara,Customer_319,complete,Kelurahan 145,Jakarta Utara,Alat Saji
2025-01-10,ORD00249,Customer_6213,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,   kelurahan 67, jakarta utara,Customer_6213,complete,Kelurahan 67,Jakarta Utara,Alat Masak
2025-02-07,ORD01049,Customer_543,Wajan Deep Fry Pan 28 cm,Cookware,225000,2,0,450000,60000,510000,completed,Kelurahan 177, Jakarta Utara,Customer_543,complete,Kelurahan 177,Jakarta Utara,Alat Masak
2025-03-07,ORD01848,Customer_4592,Wajan Deep Fry Pan 28 cm,COOKWARE,225000,2,0,450000,60000,510000,completed,Kelurahan 102, Jakarta Utara,Customer_4592,complete,Kelurahan 102,Jakarta Utara,Alat Masak
2025-03-08,ORD01857,Customer_3184,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,Kelurahan 101, Jakarta Utara,Customer_3184,complete,Kelurahan 101,Jakarta Utara,Alat Masak
2025-03-24,ORD02326,Customer_2842,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,   Kelurahan 159, Jakarta Utara   ,Customer_2842,complete,Kelurahan 159,Jakarta Utara,Alat Masak
2025-04-06,ORD02646,Customer_2722,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,Kelurahan 68, Jakarta Utara,Customer_2722,complete,Kelurahan 68,Jakarta Utara,Alat Masak
2025-04-26,ORD03229,Customer_4089,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,cancel,Kelurahan 37, Jakarta Utara,Customer_4089,cancel,Kelurahan 37,Jakarta Utara,Alat Masak
2025-06-05,ORD04292,Customer_1727,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,cancel,Kelurahan 134, Jakarta Utara,Customer_1727,cancel,Kelurahan 134,Jakarta Utara,Alat Saji
2025-06-14,ORD04549,Customer_43,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 187, Jakarta Utara,Customer_43,complete,Kelurahan 187,Jakarta Utara,Alat Saji
2025-06-20,ORD04726,Customer_488,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,refund,Kelurahan 165, Jakarta Utara,Customer_488,refund,Kelurahan 165,Jakarta Utara,Alat Saji
2025-09-06,ORD06930,Customer_3443    ,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 185, Jakarta Utara,Customer_3443,complete,Kelurahan 185,Jakarta Utara,Alat Saji
2025-09-23,ORD07370,Customer_1746,Piring Keramik Set 6 pcs,  Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 108, Jakarta Utara,Customer_1746,complete,Kelurahan 108,Jakarta Utara,Alat Saji
2025-09-29,ORD07565,Customer_4395,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,cancel,Kelurahan 148, Jakarta Utara,Customer_4395,cancel,Kelurahan 148,Jakarta Utara,Alat Saji
2025-10-17,ORD08051,Customer_2169,Piring Keramik Set 6 pcs,Peralatan Saji ,225000,2,0,450000,60000,510000,completed,Kelurahan 20, Jakarta Utara,Customer_2169,complete,Kelurahan 20,Jakarta Utara,Alat Saji
2025-12-19,ORD09668,Customer_336,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 6, Jakarta Utara,Customer_336,complete,Kelurahan 6,Jakarta Utara,Alat Saji
2025-12-31,ORD09996,Customer_5052,Wajan Deep Fry Pan 28 cm,COOKWARE,225000,2,0,450000,60000,510000,completed,Kelurahan 153, Jakarta Utara,Customer_5052,complete,Kelurahan 153,Jakarta Utara,Alat Masak
2025-05-23,ORD03969,Customer_4332,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 183, Jakarta Utara,Customer_4332,complete,Kelurahan 183,Jakarta Utara,Alat Masak
2025-08-19,ORD06432,Customer_644,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 189, Jakarta Utara,Customer_644,complete,Kelurahan 189,Jakarta Utara,Alat Masak
2025-10-12,ORD07909,Customer_1758,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,refund,Kelurahan 142, Jakarta Utara,Customer_1758,refund,Kelurahan 142,Jakarta Utara,Alat Masak
2025-10-20,ORD08141,Customer_146,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 190, Jakarta Utara,Customer_146,complete,Kelurahan 190,Jakarta Utara,Alat Masak
2025-11-23,ORD09027,Customer_3765,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 54, Jakarta Utara,Customer_3765,complete,Kelurahan 54,Jakarta Utara,Alat Masak
2025-11-29,ORD09189,Customer_2133,Vacuum Sealer,  Elektronik Dapur,459000,1,0,459000,60000,519000,cancel,Kelurahan 123, Jakarta Utara,Customer_2133,cancel,Kelurahan 123,Jakarta Utara,Alat Masak
2025-01-29,ORD00815,Customer_834,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 146, Jakarta Utara,Customer_834,complete,Kelurahan 146,Jakarta Utara,Alat Masak
2025-02-25,ORD01555,Customer_645,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 123, Jakarta Utara,Customer_645,complete,Kelurahan 123,Jakarta Utara,Alat Masak
2025-07-01,ORD05044,CUSTOMER_3122    ,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 16, Jakarta Utara,Customer_3122,complete,Kelurahan 16,Jakarta Utara,Alat Masak
2025-08-16,ORD06349,Customer_1207,Kompor Gas 2 Tungku,  Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 45, Jakarta Utara,Customer_1207,complete,Kelurahan 45,Jakarta Utara,Alat Masak
2025-08-25,ORD06607,Customer_130,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 179, Jakarta Utara,Customer_130,complete,Kelurahan 179,Jakarta Utara,Alat Masak
2025-08-28,ORD06709,Customer_5740,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 186, Jakarta Utara,Customer_5740,complete,Kelurahan 186,Jakarta Utara,Alat Masak
2025-09-02,ORD06834,Customer_3831,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 96, Jakarta Utara,Customer_3831,complete,Kelurahan 96,Jakarta Utara,Alat Masak
2025-09-07,ORD06939,Customer_250,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 83, Jakarta Utara,Customer_250,complete,Kelurahan 83,Jakarta Utara,Alat Masak
2025-10-14,ORD07982,Customer_501,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 74, Jakarta Utara,Customer_501,complete,Kelurahan 74,Jakarta Utara,Alat Masak
2025-10-25,ORD08278,Customer_3156,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 81, Jakarta Utara,Customer_3156,complete,Kelurahan 81,Jakarta Utara,Alat Masak
2025-12-25,ORD09830,Customer_5383,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,refund,Kelurahan 125, Jakarta Utara,Customer_5383,refund,Kelurahan 125,Jakarta Utara,Alat Masak
2025-02-08,ORD01083,Customer_928,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,refund,Kelurahan 63, Jakarta Utara,Customer_928,refund,Kelurahan 63,Jakarta Utara,Alat Simpan
2025-03-07,ORD01830,Customer_482,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,Kelurahan 116, Jakarta Utara,Customer_482,complete,Kelurahan 116,Jakarta Utara,Alat Simpan
2025-03-23,ORD02292,Customer_6536,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,Kelurahan 26, Jakarta Utara,Customer_6536,complete,Kelurahan 26,Jakarta Utara,Alat Simpan
2025-06-18,ORD04658,Customer_3161,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,Kelurahan 148, Jakarta Utara,Customer_3161,complete,Kelurahan 148,Jakarta Utara,Alat Simpan
2025-08-20,ORD06457,Customer_125,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,Kelurahan 23, Jakarta Utara,Customer_125,complete,Kelurahan 23,Jakarta Utara,Alat Simpan
2025-09-30,ORD07586,Customer_451,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,Kelurahan 165, Jakarta Utara,Customer_451,complete,Kelurahan 165,Jakarta Utara,Alat Simpan
2025-10-21,ORD08163,Customer_4294,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,Kelurahan 12, Jakarta Utara,Customer_4294,complete,Kelurahan 12,Jakarta Utara,Alat Simpan
2025-01-18,ORD00500,Customer_3786,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 10, Jakarta Utara,Customer_3786,complete,Kelurahan 10,Jakarta Utara,Alat Masak
2025-03-29,ORD02450,Customer_184,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 172, Jakarta Utara,Customer_184,complete,Kelurahan 172,Jakarta Utara,Alat Masak
2025-04-05,ORD02627,Customer_5746,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 52, Jakarta Utara,Customer_5746,complete,Kelurahan 52,Jakarta Utara,Alat Masak
2025-06-02,ORD04236,Customer_6491,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 185, Jakarta Utara,Customer_6491,complete,Kelurahan 185,Jakarta Utara,Alat Masak
2025-06-18,ORD04657,Customer_208,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 9, Jakarta Utara,Customer_208,complete,Kelurahan 9,Jakarta Utara,Alat Masak
2025-09-02,ORD06818,Customer_2694,Panci Presto 8 Liter,Cookware,495000,1,0,495000,60000,555000,completed,Kelurahan 112, Jakarta Utara,Customer_2694,complete,Kelurahan 112,Jakarta Utara,Alat Masak
2025-10-07,ORD07766,Customer_188,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 72, Jakarta Utara,Customer_188,complete,Kelurahan 72,Jakarta Utara,Alat Masak
2025-10-08,ORD07816,Customer_646,Panci Presto 8 Liter,COOKWARE,495000,1,0,495000,60000,555000,completed,Kelurahan 109, Jakarta Utara,Customer_646,complete,Kelurahan 109,Jakarta Utara,Alat Masak
2025-10-09,ORD07854,Customer_290,Panci Presto 8 Liter,PERALATAN MASAK,495000,1,0,495000,60000,555000,completed,Kelurahan 150, Jakarta Utara,Customer_290,complete,Kelurahan 150,Jakarta Utara,Alat Masak
2025-11-23,ORD09019,Customer_3263,Panci Presto 8 Liter,  Peralatan Masak,495000,1,0,495000,60000,555000,done,Kelurahan 11, Jakarta Utara,Customer_3263,complete,Kelurahan 11,Jakarta Utara,Alat Masak
